http://www.wikidata.org/entity/Q346056	Carl August Hagberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q313872	Helge von Koch	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q313872	Helge von Koch	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q401527	Bertil Lundman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q428467	Anna Troberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q15279144
http://www.wikidata.org/entity/Q456456	Mathias Steuchius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q347695	Peter Englund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q433354	Johan Emanuel Wikström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q429017	Gustaf Oskar Andersson Malme	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q429017	Gustaf Oskar Andersson Malme	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1420103
http://www.wikidata.org/entity/Q440310	Otto Nordenskjöld	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q440310	Otto Nordenskjöld	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q325059	Ruben Liljefors	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q2538632
http://www.wikidata.org/entity/Q325059	Ruben Liljefors	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10713291
http://www.wikidata.org/entity/Q365858	Knut Wicksell	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q444538	Per Daniel Amadeus Atterbom	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q376484	Gunnar Helén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q331845	Hjalmar Söderberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10549217
http://www.wikidata.org/entity/Q377822	Per Teodor Cleve	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q372210	Lars Gustafsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q49213
http://www.wikidata.org/entity/Q331845	Hjalmar Söderberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q103291893
http://www.wikidata.org/entity/Q447875	Lars Fredrik Nilson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q368077	Jakob Ulvsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q343420	Lennart Carleson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q343420	Lennart Carleson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q456003	Anna Tibaijuka	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q220563
http://www.wikidata.org/entity/Q456003	Anna Tibaijuka	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q557597
http://www.wikidata.org/entity/Q330545	Erik Edlund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q1430959	Lars Edvard Phragmén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q1430959	Lars Edvard Phragmén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10501643
http://www.wikidata.org/entity/Q919826	Rutger Sernander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1430959	Lars Edvard Phragmén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q60149091
http://www.wikidata.org/entity/Q949007	Carl-Henry Alström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q1385654	Nils Strindberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q920243	Magnus Gabriel De la Gardie	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
